GDW_ID,Pred annual sediment volume MCM yr⁻¹,SD MCM yr⁻¹,RSR(%)
1811,1.161980702,0.090096072,0.003492578
1812,2.357333872,1.264959898,0.001932241
1813,2.312964693,0.062122701,0.004291215
1814,10.83660149,1.104135346,0.005527186
1815,1.048374564,0.132467194,0.003882869
1816,4.37824798,0.520112659,0.004226108
1817,15.61588296,2.584177904,0.005205294
1818,2.971892288,0.140176342,0.004658138
1819,0.560763888,0.088979072,0.004028476
1820,1.032201097,0.174817059,0.003195669
1821,0.85114198,0.103602295,0.005629246
1822,2.503945142,0.119281188,0.004938748
1823,3.516446454,0.553324059,0.007814325
1824,1.85041687,0.2993869,0.003558494
1825,1.071596413,0.126439294,0.005489736
1826,2.809140585,0.29040191,0.008934926
1827,0.986795143,0.211926252,0.004290414
1828,1.904814815,0.237235746,0.003968364
1829,4.113744471,0.386105235,0.003573751
1830,3.663661011,0.259372529,0.004446191
1831,1.028856134,0.149825943,0.003878086
1832,4.281293375,0.503882305,0.004281293
1833,3.375502781,0.539027697,0.003119688
1834,1.161555131,0.184889123,0.006178485
1835,2.769736185,0.232733518,0.004396407
1836,3.673712718,0.374731118,0.003673713
1837,5.113110021,0.818586747,0.003497339
1838,4.363195101,0.855263352,0.00351587
1839,0.432586931,0.059795827,0.004119876
1840,2.827818094,0.319793808,0.00493511
1841,3.277090335,0.424527018,0.004148216
1842,1.098794107,0.425591219,0.021335808
1843,0.670094796,0.105832436,0.004180254
1844,4.405708567,0.627147001,0.004362088
1845,0.509320786,0.07080564,0.005922335
1846,3.480544168,0.543494419,0.008970475
1847,0.67487765,0.090844057,0.004499184
1848,40.18583886,9.121353234,0.00425247
1849,3.19054897,0.215234986,0.004954269
1850,0.827433583,0.112851059,0.004870121
1851,1.615355672,0.180396533,0.005172449
1852,2.985012025,1.318155362,0.003283842
1853,0.729948625,0.105252022,0.004423931
1854,0.867208692,0.112604162,0.004005583
1855,0.455176288,0.035913289,0.004376695
1856,2.790957597,0.140820593,0.004582853
1857,0.582007241,0.077033493,0.004671005
1858,0.8983499,0.112882399,0.004537121
1859,2.529164795,0.585276514,0.004460608
1860,1.174805112,0.100622226,0.005327914
1861,0.944818987,0.114021206,0.004724095
1862,1.150232982,0.108461798,0.005330088
1863,0.947269297,0.157547166,0.002677415
1864,1.326157298,0.127450847,0.006033473
1865,4.354061412,0.711550664,0.003472138
1866,3.633016008,0.161466087,0.004490749
1867,1.443782662,0.139540383,0.005756709
1868,2.987937453,0.362116533,0.004058044
1869,8.634151884,1.768294497,0.002581211
1870,1.449689622,0.366586779,0.003544473
1871,0.999524904,0.221817812,0.003244157
1872,0.810102471,0.135810628,0.00305699
1873,2.139260521,0.108635424,0.004716183
1874,1.514940958,0.135336272,0.007020116
1875,6.089429687,0.673058816,0.00356107
1876,2.961399079,0.203147241,0.004219118
1877,1.670927397,0.105605217,0.004720134
1878,1.287954673,0.263519375,0.003155205
1879,0.554361437,0.115253879,0.003551322
1880,4.579135434,0.885578411,0.003768836
1881,1.104570402,0.156873312,0.005106659
1882,1.525664117,0.134239265,0.006056626
1883,2.515135023,0.117491013,0.004810893
1884,0.425969581,0.061176817,0.0038033
1885,3.367007312,0.519606961,0.003468996
1886,2.97356123,0.215243273,0.004372241
1887,0.437303918,0.115343022,0.002860065
1888,2.750656141,0.316774501,0.004088979
1889,1.387647901,0.188595244,0.004986158
1890,1.211427675,0.194577487,0.003168788
1891,0.29276756,0.118480944,0.038021761
1892,1.386266132,0.065752484,0.005824648
1893,0.41088278,0.054213984,0.008577929
1894,0.611310657,0.12958404,0.004075404
1895,4.149476774,0.83943528,0.001483333
1896,0.787867994,0.131599504,0.005018267
1897,1.610643472,0.119832034,0.007255151
1898,2.521567504,0.270190158,0.004849168
1899,2.187318278,0.453035247,0.00430331
1900,1.319630494,0.162628855,0.00549846
1901,1.375507592,0.244695833,0.010032878
1902,0.374859002,0.028534632,0.005355129
1903,0.40777314,0.050410315,0.005624457
1904,5.034905353,1.198838833,0.002686142
1905,0.77116643,0.132315516,0.011127943
1906,0.607956709,0.086043863,0.003673454
1907,7.00102302,0.907557252,0.007057483
1908,0.386315198,0.085663236,0.006536636
1909,0.343428652,0.073224602,0.003562538
1910,0.707253983,0.14622371,0.002986714
1911,0.457231524,0.055920739,0.006439881
1912,4.363262429,0.398115451,0.012905242
1913,8.282657071,1.821989437,0.007704797
1914,4.519589385,0.54390564,0.003249166
1915,4.019463693,0.347853406,0.004135251
1916,5.921296695,1.174275457,0.003137942
1917,3.474393587,0.316079552,0.003006571
1918,0.534013802,0.092509949,0.003588802
1919,0.465828639,0.072565818,0.002911429
1920,4.447629422,0.781146787,0.019421963
1921,4.525996099,1.015625309,0.001083293
1922,1.138816271,0.102609901,0.004858431
1923,2.002785911,0.324694665,0.003360379
1924,5.265986498,0.960747244,0.004898592
1925,2.987927579,0.262966696,0.007683023
1926,1.897237326,0.143560624,0.00612012
1927,1.460414983,0.177427362,0.006085062
1928,6.572718272,0.639336895,0.003296248
1929,0.602801839,0.113773444,0.004018679
1930,5.427075593,0.949856396,0.005233438
1931,2.819683013,0.328511444,0.003515814
1932,3.718469135,0.710076267,0.001838096
1933,3.607089388,0.459312575,0.003585576
1934,1.584266496,0.255116632,0.006261923
1935,16.38066576,4.921407595,0.017613619
1936,0.231639195,0.040318081,0.007472232
1937,0.795636638,0.111071139,0.00557559
1938,1.744269848,0.21857069,0.00488591
1939,2.630412588,0.367105961,0.003704806
1940,3.4428073,0.528584425,0.003276992
1941,2.00842609,0.198169196,0.008033704
1942,0.199358837,0.048673223,0.018807437
1943,2.247534204,0.383100043,0.00499452
1944,1.602170003,0.194547727,0.003600382
1945,1.56124583,0.327873916,0.007295541
1946,3.686240048,1.027808086,0.003169596
1947,0.926087267,0.181598689,0.005232131
1948,0.642349383,0.077434129,0.006141007
1949,0.560775707,0.030209235,0.008627319
1950,2.759514823,0.217518199,0.00499279
1951,2.970398639,0.486209293,0.003193977
1952,3.362690713,0.236671992,0.003619689
1953,2.435453916,0.547497244,0.00350425
1954,0.522715254,0.069582573,0.006832879
1955,6.203357917,1.388309821,0.003877099
1956,1.754843573,0.401395319,0.003477003
1957,4.92360327,1.125280207,0.002119685
1958,1.044333234,0.105969765,0.004683109
1959,7.556766533,1.434968407,0.003778383
1960,3.455735219,1.046061639,0.005619082
1961,1.396348291,0.24618669,0.003147764
1962,0.464728736,0.041713715,0.004601275
1963,2.799140926,0.38613136,0.005542853
1964,0.674380745,0.096543431,0.004268233
1965,2.05620844,0.232744141,0.008224834
1966,1.771230043,0.270857756,0.006683887
1967,0.442653597,0.034713694,0.005902048
1968,0.615557982,0.085827696,0.006548489
1969,0.594362398,0.077637478,0.005809994
1970,0.498806961,0.098388529,0.00668642
1971,0.994914317,0.116709165,0.009949143
1972,2.409634515,0.340591273,0.004038945
1973,2.085324661,0.255427004,0.007723425
1974,3.454213754,0.401081166,0.004777612
1975,4.02391756,0.358371821,0.004236595
1976,3.828051179,0.434096569,0.004451222
1977,3.273966034,0.419778761,0.004365288
1978,3.639946902,1.967596393,0.015853427
1979,1.504908026,0.232406327,0.005602785
1980,3.287097244,0.626660805,0.003137142
1981,2.92950712,1.053171507,0.004717403
1982,3.978589467,0.877545842,0.002833753
1983,2.438213862,0.468052721,0.012191069
1984,3.88948732,0.583399369,0.004321653
1985,0.782340948,0.14326586,0.005628352
1986,2.391549841,1.589459881,0.006794176
1987,6.918623035,0.622268466,0.00293162
1988,1.503945162,0.282449575,0.006836114
1989,3.738370099,0.199299555,0.006390376
1990,5.506013678,0.854533867,0.003529496
1991,4.85542713,0.684904358,0.004046189
1992,1.725191011,0.144690508,0.005656364
1993,1.643244223,0.174865195,0.004949531
1994,7.780232335,2.33463307,0.003043909
1995,8.637820069,1.934948484,0.002699319
1996,4.932654555,0.750763437,0.005637319
1997,3.53669789,0.510812952,0.004891698
1998,1.696188892,0.194218988,0.003828869
1999,2.589908493,0.29698343,0.004624837
2000,2.348320241,0.279611399,0.006846415
2001,1.178674282,0.306685027,0.003539562
2002,1.756048928,0.216053568,0.0066266
2003,0.384668081,0.025310331,0.007693362
2004,10.2318674,1.460689433,0.003975084
2005,5.686065411,0.749448332,0.003744528
2006,0.537044941,0.068268063,0.0129721
2007,1.254654548,0.411507421,0.016085315
2008,4.848589507,0.848461538,0.006176547
2009,2.114161405,0.248332566,0.0051945
2010,1.324927313,0.23792124,0.003629938
2011,0.34663042,0.021881311,0.008194573
2012,2.142468551,0.320907661,0.004372385
2013,0.911369827,0.134911521,0.004298914
2014,1.102710285,0.136685587,0.004410841
2015,0.145838978,0.036160173,0.009531959
2016,2.708844797,0.569454726,0.00673842
2017,0.587640808,0.084166784,0.004701126
2018,1.291084219,0.193639565,0.00485918
2019,0.946615593,0.161509405,0.00420718
2020,1.690036216,0.286365907,0.004052845
2021,0.648812874,0.093746484,0.004915249
2022,5.198509268,1.06644116,0.003648077
2023,2.105022991,0.528613457,0.004210046
2024,0.967159665,0.158082048,0.005574407
2025,0.679989996,0.0824163,0.006378893
2026,1.149400074,0.216454109,0.004032983
2027,0.579108532,0.046089297,0.009076936
2028,1.459176914,0.271753256,0.004574222
2029,0.407098414,0.030659292,0.009358584
2030,0.529361644,0.042221463,0.005572228
2031,0.564590061,0.057572159,0.006642236
2032,0.727385389,0.073932877,0.007014324
2033,1.718616693,0.19006948,0.005455926
2034,0.860584259,0.152800017,0.005247465
2035,0.81623959,0.140463073,0.004529631
2036,0.631395997,0.100714007,0.003941298
2037,1.093152551,0.241555444,0.00437261
2038,1.264055761,0.250753731,0.004284935
2039,0.842825577,0.10326112,0.005852955
2040,0.476083393,0.05963728,0.004577725
2041,2.238426132,0.617023947,0.00381984
2042,1.190818445,0.274640377,0.005177471
2043,0.907413076,0.166729616,0.004409199
2044,4.52377454,0.754968508,0.003553633
2045,0.730597327,0.099915522,0.004374834
2046,0.594597569,0.071868891,0.005795298
2047,1.086098032,0.244756846,0.003120075
2048,0.853301557,0.200283979,0.004303084
2049,1.148529758,0.221596977,0.005417593
2050,1.884469671,0.349221058,0.005278627
2051,0.778870829,0.126217191,0.005090659
2052,0.712905663,0.095432379,0.005703245
2053,1.851875844,0.156214456,0.005108623
2054,1.799866766,0.365434787,0.003599734
2055,1.609007392,0.352609386,0.004360454
2056,0.302223276,0.041642766,0.007371299
2057,1.047015729,0.233939221,0.005183246
2058,0.913243425,0.183538786,0.004603041
2059,0.733862562,0.115691211,0.011971657
2060,0.609075257,0.050796174,0.005639586
2061,0.885718514,0.178578573,0.004850594
2062,8.727619589,2.577395238,0.003335099
2063,0.443783189,0.037180271,0.005901372
2064,1.111014792,0.194139703,0.004957674
2065,1.202206184,0.134084323,0.004299736
2066,1.434534317,0.229712653,0.003765182
2067,1.452397646,0.217174987,0.004604939
2068,1.59927799,0.236599321,0.00629637
2069,5.655478029,0.927538076,0.002900245
2070,1.020473397,0.210887869,0.003528608
2071,2.315250476,0.441892028,0.002701261
2072,0.681230363,0.147574747,0.003846586
2073,4.12408087,0.510762329,0.003021588
2074,8.631217259,1.000578319,0.002667249
2075,1.56811565,0.349623339,0.004215365
2076,1.689124934,0.426193003,0.003993203
2077,1.064815231,0.176233387,0.00416106
2078,0.647648721,0.159846633,0.004005249
2079,0.657177152,0.155270138,0.004161983
2080,0.647444228,0.122253208,0.004511806
2081,2.189263135,0.713254666,0.002919018
2082,1.177625113,0.231002705,0.004161219
2083,4.92656374,1.009938144,0.002934225
2084,1.386223948,0.33261754,0.003766913
2085,0.804554255,0.115439707,0.005272308
2086,0.893926457,0.232704098,0.004660722
2087,0.816437391,0.169676855,0.004853968
2088,1.129019282,0.209505955,0.006106108
2089,1.788126824,0.558252786,0.003766857
2090,0.758806466,0.129136018,0.005905109
2091,8.56370376,1.193241302,0.00454067
2092,3.910947477,0.553534598,0.003205695
2093,1.331189187,0.419902245,0.00307505
2094,3.866297372,0.78242273,0.003768321
2095,4.970958704,1.628047651,0.003053414
2096,2.524929068,0.923558579,0.002740318
2097,0.72675762,0.259090352,0.006185171
2098,1.75693946,0.616577301,0.002552578
2099,1.007285398,0.275094535,0.002759686
2100,1.085313792,0.296331937,0.002640666
2101,4.976467776,1.566714485,0.001290578
2102,3.490056654,1.331587559,0.001029515
2103,1.435945375,0.39309287,0.00412628
2104,1.106052156,0.249349848,0.005821327
2105,1.207537678,0.964937885,0.013753277
2106,1.704675436,1.222288214,0.011756382
2107,0.20615319,0.081649899,0.020615319
2108,2.43630684,0.736561199,0.002567236
2109,2.33072589,0.557082573,0.003636078
2110,1.815795466,0.49940973,0.002504545
2111,2.033489527,0.401958762,0.003765721
2112,3.484182874,0.875182408,0.003972843
2113,9.594114723,1.1897808,0.004360961
2114,4.256663716,1.920041187,0.008351312
2115,3.692724113,2.684501653,0.011539763
2116,1.541167785,0.485662055,0.00327908
2117,0.975702194,0.296509344,0.004015235
2118,0.631911484,0.152820705,0.005851032
2119,0.158404264,0.038636886,0.007920213
2120,0.822958135,0.190744115,0.004539206
2121,0.74045282,0.164806971,0.005558955
2122,0.838571655,0.183336454,0.004682142
2123,0.105164365,0.034130752,0.008089567
2124,0.353821889,0.048538446,0.00561622
2125,0.098400116,0.033813442,0.008945465
2126,0.758708505,0.176301624,0.004101127
2127,0.631895621,0.151475616,0.005452076
2128,4.326959384,0.523728962,0.020041498
2129,0.810658975,0.182752179,0.005298425
2130,0.149322981,0.04689537,0.010590282
2131,0.222175093,0.102541127,0.020959914
2132,0.54710451,0.188386194,0.013442371
2133,0.386514693,0.118170334,0.008988714
2134,0.808826978,0.18557493,0.00655983
2135,0.60690212,0.125174676,0.005892254
2136,0.941119027,0.235414979,0.003764476
2137,0.18573092,0.049241514,0.010039509
2138,0.348124624,0.081658082,0.015005372
2139,0.417288931,0.112826462,0.021290252
2140,0.229375885,0.047116291,0.009637642
2141,0.703538164,0.155527879,0.004386148
2142,0.413158516,0.062073417,0.006568498
2143,2.432969336,0.407375527,0.006872795
2144,0.163413446,0.037490845,0.010967345
2145,0.157093053,0.046539688,0.009637611
2146,2.035236548,0.444333967,0.015488863
2147,0.192844163,0.037885019,0.017218229
2148,0.154854046,0.087081786,0.045545308
2149,0.818015146,0.166458974,0.015610976
2150,0.164032797,0.049802675,0.012715721
2151,0.350903877,0.063715819,0.01949466
2152,1.927393566,0.137530861,0.006173586
2153,0.781294457,0.377878687,0.01713365
2154,0.684535265,0.162636535,0.004889538
2155,0.327818182,0.04907604,0.008812317
2156,0.750284847,0.196655671,0.007510359
2157,0.133722546,0.033742316,0.008683282
2158,0.503248701,0.145926424,0.006535697
2159,0.490216457,0.115571715,0.019376145
2160,0.721039161,0.175477052,0.009588287
2161,0.193954502,0.052159493,0.008697511
2162,0.832267089,0.155345907,0.004819149
2163,1.621973328,0.647070213,0.037896573
2164,0.12096068,0.036465658,0.009834202
2165,0.421001612,0.085696527,0.006321346
2166,0.391960796,0.049810916,0.006489417
2167,0.394083015,0.08273716,0.00905938
2168,0.306813806,0.051273007,0.007767438
2169,1.44277621,0.967803646,0.013872848
2170,0.176216028,0.041573371,0.014326506
2171,0.976366904,0.711479917,0.025967205
2172,0.179064545,0.032052083,0.008998218
2173,0.104563896,0.05277066,0.009253442
2174,0.415573306,0.067180468,0.005201168
2175,0.580141681,0.173686399,0.00940262
2176,1.0977149,0.211224299,0.005580655
2177,0.135666938,0.047860869,0.008479184
2178,0.398659544,0.079330414,0.00769613
2179,0.249130978,0.040809577,0.011751461
2180,0.209187032,0.046954483,0.012755307
2181,0.230216601,0.029849634,0.00932051
2182,0.142830541,0.032804652,0.007637997
2183,0.140362916,0.038358266,0.007466113
2184,0.895872751,0.188058897,0.004740067
2185,0.156040361,0.038099118,0.007802018
2186,0.169409357,0.037755758,0.011293957
2187,0.259907162,0.045263945,0.020465131
2188,0.222812248,0.030965824,0.00891249
2189,0.381771393,0.064972953,0.006953942
2190,0.135059121,0.05441187,0.012622348
2191,0.311026391,0.048696059,0.008099646
2192,0.39466821,0.071828066,0.005566547
2193,0.106467976,0.044266779,0.007292327
2194,0.336915672,0.060314519,0.00584923
2195,0.372131043,0.068234434,0.004599889
2196,0.210301703,0.046411745,0.00620359
2197,0.487486548,0.143535905,0.003989252
2198,0.132047337,0.042535318,0.008252959
2199,0.339549086,0.063123387,0.008531384
2200,0.132637803,0.044043272,0.0077115
2201,0.113557357,0.040456558,0.009232305
2202,0.27540516,0.051368829,0.010842723
2203,0.117632447,0.039329595,0.009410596
2204,0.129027411,0.039063676,0.012288325
2205,0.246545119,0.048455448,0.012085545
2206,0.239658359,0.034442252,0.009182313
2207,0.419674084,0.070983911,0.006117698
2208,1.862088984,1.532548221,0.004388614
2209,0.136181718,0.034918373,0.007441624
2210,0.545989581,0.109266492,0.004714936
2211,0.57990017,0.10722589,0.004477994
2212,0.110120689,0.03863226,0.010102815
2213,1.193931995,0.267237038,0.003897917
2214,0.426557797,0.097892017,0.004942732
2215,0.693219488,0.117621348,0.003556796
2216,0.444556283,0.087534626,0.013849105
2217,0.404487939,0.10380156,0.01573883
2218,0.162571002,0.019984294,0.015631827
2219,0.366632835,0.080043595,0.006789497
2220,0.16925638,0.084057563,0.034542118
2221,0.314339374,0.065389571,0.005778297
2222,0.400453233,0.045383755,0.006257082
2223,0.582188809,0.168908775,0.017483147
2224,0.126915394,0.038268366,0.008083783
2225,0.13999218,0.028462665,0.010936889
2226,0.219130282,0.050408591,0.007353365
2227,0.123591689,0.043118843,0.008025434
2228,0.52113202,0.09945963,0.005144442
2229,0.1757313,0.026378859,0.014404205
2230,0.200643889,0.042496823,0.007746868
2231,0.114691102,0.037945456,0.010149655
2232,0.34963643,0.029668869,0.008169075
2233,0.129646337,0.044269796,0.007905264
2234,0.135428497,0.042887597,0.007608343
2235,0.358270454,0.05682434,0.008612271
2236,0.176752433,0.03094324,0.016068403
2237,0.446315393,0.08450122,0.005306961
2238,0.24292687,0.050070367,0.006862341
2239,0.389693226,0.058311404,0.005473219
2240,0.303003069,0.086658759,0.026348093
2241,0.688843838,0.139515454,0.004573996
2242,0.150349792,0.03318354,0.009637807
2243,0.359768129,0.079986105,0.008327966
2244,0.240635359,0.0524595,0.007226287
2245,0.254095538,0.04154861,0.007495444
2246,0.133599984,0.029083106,0.007106382
2247,0.164287801,0.037981295,0.016266119
2248,0.850257618,0.112612732,0.003481808
2249,0.433466209,0.089306852,0.004696275
2250,0.30237909,0.051396771,0.007321528
2251,0.241562245,0.061199101,0.008880965
2252,0.447217983,0.045918406,0.005755701
2253,0.156851453,0.040184963,0.012448528
2254,0.124756627,0.041299795,0.00990132
2255,0.341499222,0.060224004,0.0087789
2256,0.220971904,0.045013799,0.006992782
2257,0.197697826,0.054792078,0.008945603
2258,0.240024883,0.046081708,0.008633989
2259,1.475367132,0.308877021,0.003906188
2260,1.526154937,0.283904968,0.009255033
2261,0.368940318,0.109419336,0.029995148
2262,0.240043975,0.037749353,0.008422596
2263,0.227330484,0.055024601,0.010240112
2264,0.12396499,0.040974535,0.010078454
2265,0.14889802,0.043804752,0.007836738
2266,0.45079417,0.085253397,0.010153022
2267,0.213002023,0.047480024,0.007269694
2268,0.317527449,0.101370871,0.019845466
2269,0.362282732,0.079274591,0.004895713
2270,0.212159766,0.032435527,0.008419038
2271,0.37315969,0.100928144,0.00394044
2272,0.157614813,0.034835141,0.010369396
2273,0.496627123,0.095321254,0.008049062
2274,0.276302758,0.045034033,0.006690139
2275,0.36333151,0.068481754,0.006329817
2276,0.205563413,0.049615952,0.008976568
2277,0.214718853,0.048089266,0.014508031
2278,0.133179681,0.042811582,0.011098307
2279,0.111132974,0.0369684,0.008962337
2280,0.180811099,0.038671122,0.016289288
2281,0.215431498,0.050754704,0.016571654
2282,0.139697429,0.034259695,0.007055426
2283,0.39238801,0.084261484,0.009933874
2284,0.200402821,0.038396105,0.012219684
2285,0.142937568,0.032048618,0.012994324
2286,0.298343591,0.061387607,0.022949507
2287,1.222639902,0.195374711,0.005552406
2288,0.26607649,0.049689071,0.00560161
2289,0.386942863,0.067595997,0.005152368
2290,0.199150157,0.039223564,0.012931828
2291,0.132081815,0.045143433,0.010318892
2292,0.191903001,0.033614814,0.007645538
2293,0.390915109,0.088501782,0.016021111
2294,0.125084259,0.031588406,0.012263163
2295,0.058343417,0.039794848,0.005834342
2296,0.156798714,0.043444065,0.014933211
2297,0.529562804,0.124718181,0.019833813
2298,0.312489038,0.043945796,0.00775407
2299,0.251155751,0.055865213,0.004566468
2300,0.155999099,0.01109616,0.008342198
2301,0.130509038,0.046480387,0.009962522
2302,0.302459839,0.0755845,0.008044145
2303,0.436427919,0.079150419,0.00471814
2304,0.314315615,0.020275464,0.024178124
2305,0.257562637,0.058463195,0.011601921
2306,0.332670214,0.058662726,0.008337599
2307,0.224468696,0.036631123,0.010111203
2308,0.587915225,0.180839435,0.003695256
2309,0.113358636,0.031232042,0.009606664
2310,0.154407251,0.032674474,0.008925275
2311,0.516554069,0.126992728,0.018252794
2312,0.400817811,0.089660843,0.0151252
2313,0.55965939,0.119332496,0.005497636
2314,0.24377315,0.04670085,0.007255153
2315,0.292978629,0.06948697,0.003504529
2316,0.317550421,0.061678573,0.008582444
2317,0.181442686,0.020298123,0.012096179
2318,0.161913718,0.043345671,0.007784313
2319,0.879937228,0.482743121,0.012789785
2320,0.108880724,0.012967434,0.007667657
2321,0.349641287,0.084763108,0.016649585
2322,0.315920095,0.042852559,0.009602435
2323,0.362517691,0.084781684,0.016183826
2324,0.436515832,0.082783809,0.005898863
2325,0.104012651,0.018685127,0.008456313
2326,0.185723644,0.047111377,0.010735471
2327,0.131331767,0.034291133,0.008873768
2328,0.321766201,0.03206876,0.012423405
2329,0.187796973,0.039083914,0.007603116
2330,0.328520076,0.086354318,0.017567919
2331,0.105885678,0.012853423,0.008337455
2332,0.396045234,0.051262843,0.004714824
2333,1.172635333,0.861558946,0.012189556
2334,0.328459656,0.085680214,0.029859969
2335,0.043550418,0.041012268,0.005064002
2336,0.739833293,0.558360211,0.020840374
2337,0.296483767,0.067179436,0.020879139
2338,0.258563542,0.069198649,0.013976408
2339,0.324554909,0.058753997,0.005338074
2340,0.334138908,0.092920035,0.017135329
2341,0.180017289,0.042322266,0.008036486
2342,0.158079274,0.03988812,0.011623476
2343,0.16673293,0.035961329,0.014250678
2344,0.227800813,0.061045187,0.007208886
2345,0.36623932,0.086802868,0.025433286
2346,0.404295316,0.080536679,0.008440403
2347,0.240097187,0.044722538,0.009342303
2348,0.111722467,0.040624928,0.010640235
2349,0.308845649,0.050742269,0.006529506
2350,0.129236548,0.04382555,0.008791602
2351,0.230389225,0.041540725,0.008112297
2352,0.391008604,0.124671039,0.023000506
2353,0.179316418,0.049084411,0.012452529
2354,0.488551763,0.093000863,0.00570738
2355,0.442774462,0.090753925,0.00543949
2356,0.110156461,0.041437344,0.010591967
2357,0.229494225,0.057733257,0.021856593
2358,0.389183691,0.068773571,0.011446579
2359,0.152470491,0.043864894,0.014384009
2360,0.117016459,0.033008232,0.009513533
2361,0.624379934,0.11541201,0.005851733
2362,0.274030816,0.07590695,0.012745619
2363,1.025952408,0.483812255,0.014249339
2364,0.413174257,0.098884732,0.014548389
2365,0.127811235,0.042089534,0.008635894
2366,0.132880789,0.041742093,0.008978432
2367,0.435394365,0.106199896,0.014136181
2368,0.595508122,0.100926349,0.011910162
2369,0.445541085,0.123450216,0.006078323
2370,0.346988804,0.111770923,0.023445189
2371,0.258216756,0.048168451,0.025566015
2372,0.417992428,0.259096284,0.023351532
2373,0.373344197,0.040151924,0.005708627
2374,0.516161865,0.300340354,0.022539819
2375,0.188892461,0.038010515,0.017017339
2376,0.579035908,0.120596393,0.00458824
2377,1.251469697,0.229427742,0.006545344
2378,0.10856475,0.014879949,0.009200403
2379,0.527375351,0.234759802,0.013453453
2380,0.371236801,0.088847216,0.004093019
2381,0.375544329,0.090224408,0.025374617
2382,0.197302188,0.0177976,0.009485682
2383,0.134038496,0.031588222,0.011655521
2384,0.153787752,0.045916709,0.011063867
2385,0.158619681,0.01753537,0.011249623
2386,0.116829836,0.044280436,0.009127331
2387,0.529530064,0.126538834,0.017192535
2388,0.126765955,0.012705116,0.011524178
2389,0.231135407,0.063796607,0.010411505
2390,0.302553968,0.056703871,0.020170265
2391,0.281548963,0.059707461,0.009053021
2392,0.252746699,0.021178095,0.022976973
2393,0.302246299,0.057198234,0.019374763
2394,0.301262345,0.024720687,0.006909687
2395,0.603050286,0.15642134,0.016298656
2396,0.362090944,0.095206276,0.023360706
2397,0.603050286,0.156532089,0.016298656
2398,0.188255115,0.06233145,0.008635556
2399,0.714371758,0.170514014,0.010338231
2400,0.303748085,0.052721133,0.022838202
2401,0.134404305,0.047041879,0.008506602
2402,0.368474236,0.028444433,0.008080575
2403,0.514383785,0.11376126,0.006044463
2404,0.130125478,0.01056216,0.011414516
2405,0.284038213,0.092727999,0.011271358
2406,1.798565974,0.353877119,0.006516543
2407,0.511490126,0.19383334,0.012851511
2408,0.213150531,0.037702919,0.008629576
2409,0.403794861,0.067105526,0.007034754
2410,0.595430181,0.075311384,0.004271379
2411,0.232717902,0.040037312,0.010162354
2412,0.525658968,0.123822097,0.010793819
2413,0.180003232,0.055925139,0.016822732
2414,0.414598261,0.071473679,0.005124824
2415,0.35478862,0.097773304,0.020390151
2416,0.330759833,0.078362209,0.013391086
2417,0.522742411,0.120525564,0.005104906
2418,0.334881047,0.035803583,0.006834307
2419,0.259283644,0.069456804,0.00724256
2420,0.133124464,0.032536296,0.010823127
2421,0.181143707,0.036532068,0.011251162
2422,0.135830062,0.043436365,0.00726364
2423,1.501951423,0.239811831,0.005853279
2424,0.878609032,0.256824688,0.004661056
2425,0.127139542,0.031235523,0.012343645
2426,0.141101133,0.043858565,0.009162411
2427,0.405047215,0.079728298,0.005586858
2428,0.335632771,0.066048153,0.027738246
2429,0.471407708,0.065144277,0.006831996
2430,0.411679916,0.069766555,0.0062948
2431,0.257116781,0.057158441,0.013898204
2432,0.153035754,0.043796205,0.008012343
2433,0.433772578,0.119247854,0.011723583
2434,0.498576079,0.438579128,0.049857608
2435,0.137264575,0.046185619,0.008319065
2436,0.706590309,0.139528911,0.004983006
2437,0.419924014,0.136447746,0.015325694
2438,0.528266235,0.098771574,0.007148393
2439,0.339091824,0.041607746,0.010498199
2441,0.458832235,0.072793319,0.010334059
2442,0.221769559,0.053817991,0.010818027
2443,0.606409969,0.207262391,0.021129267
2444,0.47731739,0.161224873,0.00499286
2445,0.284576292,0.061697914,0.023136284
2446,0.556558183,0.082143896,0.006218527
2447,0.166198258,0.02409556,0.014972816
2448,0.428142236,0.04587557,0.006995788
2449,0.199482669,0.017458697,0.00940956
2450,0.34509021,0.094395043,0.008478875
2451,0.169055172,0.017246142,0.015230196
2452,2.383219315,0.210149115,0.005510334
2453,0.325954139,0.064178673,0.006403814
2454,0.428801931,0.120360725,0.023178483
2455,0.391841288,0.041574569,0.007047505
2456,0.700531584,0.354995724,0.010332324
2457,0.112800979,0.039365513,0.010254634
2458,0.23086975,0.061235033,0.009125287
2459,0.255415955,0.064419957,0.024797666
2460,0.110612945,0.025520662,0.010739121
2461,0.328673497,0.108449752,0.029610225
2462,1.583787922,0.335869428,0.004481573
2463,0.107809196,0.033221559,0.010075626
2464,0.123204356,0.012518846,0.011303152
2465,0.406498383,0.112754249,0.004093639
2466,0.856587299,0.87173817,0.027543
2467,0.291800825,0.071037825,0.012057885
2468,1.805459682,0.388120863,0.004992975
2469,0.500700069,0.116279576,0.010675908
2470,0.22495348,0.055887486,0.009334169
2471,0.297042048,0.076184758,0.008028163
2472,0.441732993,0.125527311,0.028683961
2473,0.217660656,0.061512406,0.009588575
2474,0.208711077,0.020102849,0.018973734
2475,0.265707773,0.072060738,0.018324674
